2021-02-10 11:38:09.7778 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:09.8128 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:09.8457 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:09.8736 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:10.2586 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:10.3014 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:10.5418 | Debug | 主画面Form3加载完成进度100 
2021-02-10 11:38:10.6356 | Debug | 主画面Form3加载完成进度100 
2021-02-10 11:38:10.7273 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:10.8689 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:10.9836 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:11.1492 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:11.2898 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:11.4244 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:11.5631 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:11.7027 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:11.8324 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:11.9590 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:12.1016 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:12.1445 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:12.3769 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:12.5325 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:12.6831 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:12.8476 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:12.9793 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:13.1109 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:13.2585 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:13.3952 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:13.5298 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:13.6734 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:13.8151 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:13.9706 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:14.1561 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:14.3207 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:14.4633 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:14.5940 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:14.7356 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:14.9241 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:15.0747 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:15.2103 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:15.3589 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:15.4995 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:15.6821 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:15.8606 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:16.0162 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:16.1448 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:16.2805 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:16.4769 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:16.8170 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:17.0344 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:17.1840 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:17.3187 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:17.4683 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:17.5880 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:17.7296 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:17.8682 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:18.0028 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:18.1485 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:18.3040 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:18.4387 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:18.6092 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:18.7349 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:18.8805 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:19.0201 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:19.1737 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:19.3433 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:20.2188 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:20.3535 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:20.5051 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:20.6367 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:20.7703 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:20.9000 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:21.0326 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:21.1523 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:21.2919 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:21.4266 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:21.4635 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:21.5901 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:21.7228 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:21.8604 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:21.8913 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:22.0300 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:22.1826 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:22.3172 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:22.4528 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:22.6064 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:22.7341 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:22.8577 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:22.9984 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:23.1609 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:23.2906 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:23.4322 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:23.5709 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:23.7115 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:23.8301 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:23.9498 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:24.0785 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:24.2171 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:24.3418 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:24.4824 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:24.6759 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:24.8195 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:24.9302 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:25.0828 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:25.2384 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
2021-02-10 11:38:25.3601 | Debug | 自定义Uppercomputer_20200727.控制主页面.Form3, Text: 主画面 窗口大小改变 控件自动改变 
